id,user_id,journey_id,created_at,updated_at,enrolling_times,enrollments_at,last_enrolled_at,study_duration,avg_submission_rating
"266,544","17,833",169,"Aug 21, 2020, 18:31","Aug 21, 2020, 18:31",2,"2020-07-14 08:44:27,2020-08-11 06:23:55","Aug 11, 2020, 06:23",10,
"279,794","17,833",177,"Sep 13, 2020, 14:08","Sep 13, 2020, 14:08",1,2020-09-10 11:05:22,"Sep 10, 2020, 11:05",3,
"299,112","17,833",86,"Oct 7, 2020, 11:13","Oct 7, 2020, 11:13",1,2020-10-05 15:55:31,"Oct 5, 2020, 15:55",1,
"322,522","17,833",184,"Oct 25, 2020, 21:38","Oct 25, 2020, 21:38",1,2020-10-06 22:27:35,"Oct 6, 2020, 22:27",18,4
"339,170","17,833",171,"Nov 4, 2020, 13:34","Nov 4, 2020, 13:34",1,2020-10-30 17:05:25,"Oct 30, 2020, 17:05",4,5
"346,626","17,833",129,"Nov 13, 2020, 10:34","Nov 13, 2020, 10:34",2,"2019-06-28 10:41:09,2019-11-06 10:45:24","Nov 6, 2019, 10:45",372,3.67
"414,243","17,833",251,"Mar 30, 2021, 11:44","May 17, 2025, 07:34",1,2021-03-16 07:32:13,"Mar 16, 2021, 07:32",14,
"417,540","17,833",256,"Apr 3, 2021, 16:54","May 13, 2025, 10:03",1,2021-04-01 17:29:57,"Apr 1, 2021, 17:29",1,5
"578,107","17,833",261,"Jul 7, 2021, 22:05","May 13, 2025, 06:43",1,2021-06-10 21:11:08,"Jun 10, 2021, 21:11",27,5
"586,307","17,833",219,"Jul 12, 2021, 06:42","Jul 12, 2021, 06:42",1,2021-04-28 11:26:29,"Apr 28, 2021, 11:26",74,4
"603,655","17,833",266,"Jul 18, 2021, 12:54","Jul 18, 2021, 12:54",1,2021-06-23 07:44:04,"Jun 23, 2021, 07:44",25,
"642,539","17,833",317,"Jul 29, 2021, 10:50","Jul 29, 2021, 10:50",1,2021-07-19 08:32:05,"Jul 19, 2021, 08:32",10,
"646,039","17,833",60,"Jul 30, 2021, 14:43","Jul 30, 2021, 14:43",2,"2018-12-13 09:39:06,2021-07-29 18:33:38","Jul 29, 2021, 18:33",0,
"646,069","17,833",120,"Jul 30, 2021, 14:58","Jul 30, 2021, 14:58",2,"2020-06-29 10:00:49,2021-07-30 14:46:53","Jul 30, 2021, 14:46",0,
"667,872","17,833",271,"Aug 20, 2021, 19:22","Aug 20, 2021, 19:22",1,2021-08-09 07:42:42,"Aug 9, 2021, 07:42",11,5
"799,967","17,833",276,"Feb 10, 2022, 14:03","Feb 10, 2022, 14:03",1,2021-11-13 06:08:24,"Nov 13, 2021, 06:08",89,5
"839,563","17,833",315,"Feb 24, 2022, 10:47","May 13, 2025, 21:07",1,2022-01-20 07:34:24,"Jan 20, 2022, 07:34",35,5
"1,002,263","17,833",302,"Jun 29, 2022, 14:33","Jun 29, 2022, 14:33",1,2022-04-05 08:41:20,"Apr 5, 2022, 08:41",85,
"1,002,403","17,833",297,"Jun 29, 2022, 15:21","Jun 29, 2022, 15:21",1,2022-04-14 09:39:43,"Apr 14, 2022, 09:39",76,
"1,005,098","17,833",123,"Jun 30, 2022, 12:43","May 16, 2025, 15:43",3,"2019-05-08 08:17:55,2019-06-14 10:56:27,2022-05-27 08:46:46","May 27, 2022, 08:46",34,5
"1,245,600","17,833",382,"Oct 16, 2022, 08:53","Oct 16, 2022, 08:53",1,2022-10-07 13:15:00,"Oct 7, 2022, 13:15",8,
"1,288,190","17,833",387,"Oct 29, 2022, 17:36","Oct 29, 2022, 17:36",1,2022-10-07 13:15:00,"Oct 7, 2022, 13:15",22,5
"1,551,720","17,833",570,"Mar 17, 2023, 21:27","Mar 17, 2023, 21:27",1,2023-03-08 07:55:42,"Mar 8, 2023, 07:55",9,
"1,765,240","17,833",423,"Jul 6, 2023, 19:48","Jul 6, 2023, 19:48",1,2023-06-02 16:22:36,"Jun 2, 2023, 16:22",34,5
"2,043,953","17,833",428,"Sep 23, 2023, 23:21","Sep 23, 2023, 23:21",1,2023-06-02 16:19:01,"Jun 2, 2023, 16:19",113,2
"2,371,968","17,833",433,"Dec 17, 2023, 15:13","Dec 17, 2023, 15:13",1,2023-09-27 17:59:04,"Sep 27, 2023, 17:59",80,5
"2,636,370","17,833",620,"Mar 25, 2024, 15:57","Mar 25, 2024, 15:57",1,2024-01-07 14:23:16,"Jan 7, 2024, 14:23",78,
"2,639,422","17,833",615,"Mar 27, 2024, 11:21","Mar 27, 2024, 11:21",1,2024-01-30 13:33:14,"Jan 30, 2024, 13:33",56,
"2,898,848","17,833",185,"Aug 27, 2024, 13:58","Aug 27, 2024, 13:58",1,2024-07-02 11:23:15,"Jul 2, 2024, 11:23",56,4
"3,052,608","17,833",653,"Oct 4, 2024, 09:59","Oct 4, 2024, 09:59",1,2024-09-13 15:02:40,"Sep 13, 2024, 15:02",20,
"3,080,538","17,833",191,"Oct 10, 2024, 17:36","Oct 10, 2024, 17:36",2,"2022-08-15 10:25:55,2024-09-13 15:02:40","Sep 13, 2024, 15:02",27,
"3,094,688","17,833",159,"Oct 15, 2024, 17:23","Oct 15, 2024, 17:23",2,"2022-08-15 12:09:53,2024-09-13 15:02:40","Sep 13, 2024, 15:02",32,5
"3,621,785","17,833",852,"May 12, 2025, 06:30","May 12, 2025, 06:30",1,2025-04-29 13:19:50,"Apr 29, 2025, 13:19",12,
"3,736,082","17,833",163,"Sep 1, 2025, 20:52","Sep 1, 2025, 20:52",1,2025-07-07 18:33:40,"Jul 7, 2025, 18:33",56,5
"1,461","32,258",6,"Aug 19, 2016, 00:47","Aug 19, 2016, 00:47",1,2016-07-29 15:00:41,"Jul 29, 2016, 15:00",20,0
"1,620","32,258",12,"Aug 29, 2016, 22:41","Aug 29, 2016, 22:41",1,2016-08-01 12:41:30,"Aug 1, 2016, 12:41",28,0
"1,961","32,258",2,"Sep 16, 2016, 11:35","Sep 16, 2016, 11:35",1,2016-08-21 08:48:35,"Aug 21, 2016, 08:48",26,0
"2,024","32,258",5,"Sep 18, 2016, 13:56","Sep 18, 2016, 13:56",1,2016-08-30 06:25:47,"Aug 30, 2016, 06:25",19,0
"15,894","32,258",72,"Aug 28, 2018, 14:47","Aug 28, 2018, 14:47",1,2018-08-25 22:02:28,"Aug 25, 2018, 22:02",2,4
"17,740","32,258",32,"Oct 10, 2018, 13:54","Oct 10, 2018, 13:54",2,"2018-08-30 13:36:46,2018-09-30 14:18:50","Sep 30, 2018, 14:18",9,3
"25,249","32,258",51,"Jun 11, 2019, 21:29","Mar 19, 2023, 14:52",1,2019-06-11 08:11:40,"Jun 11, 2019, 08:11",0,4
"26,599","32,258",83,"Jun 23, 2019, 01:35","Jun 23, 2019, 01:35",1,2019-06-14 18:05:24,"Jun 14, 2019, 18:05",8,3.5
"28,028","32,258",80,"Jul 15, 2019, 14:37","Jun 3, 2025, 18:05",1,2019-07-09 23:05:27,"Jul 9, 2019, 23:05",5,4
"30,326","32,258",14,"Aug 7, 2019, 13:11","Jan 3, 2022, 07:37",1,2019-06-21 18:17:40,"Jun 21, 2019, 18:17",46,4.8
"45,680","32,258",123,"Sep 17, 2019, 05:29","Apr 6, 2024, 17:31",4,"2019-05-25 21:57:12,2019-06-14 14:33:49,2019-07-15 13:54:51,2019-09-06 21:10:37","Sep 6, 2019, 21:10",10,3
"49,484","32,258",144,"Sep 29, 2019, 08:15","Sep 29, 2019, 08:15",1,2019-09-28 01:00:34,"Sep 28, 2019, 01:00",1,
"73,936","32,258",153,"Dec 19, 2019, 11:17","Dec 19, 2019, 11:17",1,2019-12-18 20:39:28,"Dec 18, 2019, 20:39",0,1
"75,884","32,258",55,"Jan 6, 2020, 11:41","Jan 6, 2020, 11:41",1,2019-11-01 19:51:41,"Nov 1, 2019, 19:51",65,3.8
"91,052","32,258",145,"Mar 23, 2020, 02:38","Sep 28, 2022, 07:23",3,"2020-02-11 22:12:05,2020-03-19 17:11:36,2020-03-21 20:48:12","Mar 21, 2020, 20:48",1,
"103,202","32,258",169,"Apr 10, 2020, 12:43","Mar 19, 2023, 22:58",1,2020-04-07 10:57:41,"Apr 7, 2020, 10:57",3,
"103,942","32,258",135,"Apr 10, 2020, 22:08","Apr 10, 2020, 22:08",1,2020-03-19 10:16:13,"Mar 19, 2020, 10:16",22,3
"113,092","32,258",86,"Apr 17, 2020, 19:12","Dec 27, 2023, 00:09",2,"2019-07-16 11:26:03,2020-04-02 19:58:48","Apr 2, 2020, 19:58",14,
"148,366","32,258",177,"May 12, 2020, 00:29","Dec 27, 2023, 01:33",1,2020-05-01 14:15:14,"May 1, 2020, 14:15",10,
"212,539","32,258",184,"Jun 30, 2020, 05:33","Dec 27, 2023, 02:19",1,2020-05-01 21:55:17,"May 1, 2020, 21:55",59,5
"216,501","32,258",191,"Jul 4, 2020, 10:50","Dec 16, 2023, 21:28",1,2020-06-09 14:54:45,"Jun 9, 2020, 14:54",24,
"252,604","32,258",163,"Aug 6, 2020, 11:30","Aug 6, 2020, 11:30",2,"2020-03-19 10:40:46,2020-07-21 09:52:56","Jul 21, 2020, 09:52",16,4
"271,769","32,258",185,"Aug 30, 2020, 23:47","Aug 30, 2020, 23:47",1,2020-08-06 18:53:06,"Aug 6, 2020, 18:53",24,4
"290,587","32,258",68,"Sep 29, 2020, 08:30","Sep 29, 2020, 08:30",2,"2019-08-06 13:38:03,2020-09-29 07:40:10","Sep 29, 2020, 07:40",0,
"334,246","32,258",129,"Nov 2, 2020, 10:02","Nov 2, 2020, 10:02",2,"2019-08-22 11:11:25,2020-09-29 07:39:46","Sep 29, 2020, 07:39",34,3.67
"361,761","32,258",165,"Jan 5, 2021, 08:57","Apr 5, 2023, 22:06",1,2020-10-05 17:35:36,"Oct 5, 2020, 17:35",91,4.5
"378,217","32,258",292,"Feb 21, 2021, 22:57","Feb 21, 2021, 22:57",1,2021-02-15 11:25:58,"Feb 15, 2021, 11:25",6,
"378,382","32,258",302,"Feb 22, 2021, 04:39","Feb 22, 2021, 04:39",1,2021-02-21 10:52:24,"Feb 21, 2021, 10:52",0,
"384,087","32,258",297,"Feb 25, 2021, 22:12","Feb 25, 2021, 22:12",1,2021-02-21 10:52:30,"Feb 21, 2021, 10:52",4,
"384,177","32,258",237,"Feb 25, 2021, 23:22","Feb 25, 2021, 23:22",1,2021-02-15 11:25:54,"Feb 15, 2021, 11:25",10,
"408,322","32,258",251,"Mar 20, 2021, 17:38","Apr 6, 2024, 04:58",1,2021-03-15 13:03:44,"Mar 15, 2021, 13:03",5,
"417,410","32,258",256,"Apr 3, 2021, 14:14","Apr 7, 2024, 01:59",1,2021-04-01 10:13:59,"Apr 1, 2021, 10:13",2,
"444,838","32,258",261,"Apr 18, 2021, 09:18","Apr 4, 2024, 00:51",1,2021-04-08 20:27:08,"Apr 8, 2021, 20:27",9,5
"457,372","32,258",307,"Apr 25, 2021, 16:53","Apr 25, 2021, 16:53",1,2021-04-21 13:58:25,"Apr 21, 2021, 13:58",4,
"460,603","32,258",313,"Apr 28, 2021, 09:58","Apr 28, 2021, 09:58",1,2021-04-10 03:08:13,"Apr 10, 2021, 03:08",18,5
"472,166","32,258",266,"May 8, 2021, 00:33","May 12, 2024, 12:27",1,2021-05-01 08:41:48,"May 1, 2021, 08:41",6,
"491,270","32,258",159,"May 20, 2021, 13:19","Apr 1, 2024, 13:42",2,"2020-10-05 17:39:01,2021-05-14 00:29:53","May 14, 2021, 00:29",6,5
"505,016","32,258",60,"May 29, 2021, 15:49","May 29, 2021, 15:49",2,"2019-05-26 21:38:40,2021-05-29 15:49:10","May 29, 2021, 15:49",0,
"505,771","32,258",120,"May 30, 2021, 06:55","May 30, 2021, 06:55",2,"2020-09-29 08:32:12,2021-05-29 15:49:06","May 29, 2021, 15:49",0,
"594,870","32,258",219,"Jul 15, 2021, 09:56","Jul 15, 2021, 09:56",2,"2020-10-05 17:37:38,2021-04-28 11:48:00","Apr 28, 2021, 11:48",77,3
"602,660","32,258",271,"Jul 17, 2021, 23:04","Jul 17, 2021, 23:04",1,2021-06-03 06:54:35,"Jun 3, 2021, 06:54",44,5
"607,970","32,258",317,"Jul 19, 2021, 16:58","Jul 19, 2021, 16:58",1,2021-07-19 09:55:08,"Jul 19, 2021, 09:55",0,
"684,892","32,258",276,"Sep 2, 2021, 11:48","Sep 2, 2021, 11:48",1,2021-08-15 20:39:25,"Aug 15, 2021, 20:39",17,5
"706,867","32,258",315,"Sep 28, 2021, 06:34","Apr 3, 2024, 18:52",1,2021-09-12 14:06:10,"Sep 12, 2021, 14:06",15,4
"776,687","32,258",337,"Jan 6, 2022, 14:57","Jan 6, 2022, 14:57",1,2022-01-03 09:54:11,"Jan 3, 2022, 09:54",3,
"777,102","32,258",342,"Jan 7, 2022, 08:37","Jan 7, 2022, 08:37",1,2022-01-05 11:29:48,"Jan 5, 2022, 11:29",1,5
"861,148","32,258",133,"Mar 15, 2022, 11:57","Mar 15, 2022, 11:57",1,2020-09-29 08:00:45,"Sep 29, 2020, 08:00",532,4.5
"907,153","32,258",171,"May 6, 2022, 19:21","May 6, 2022, 19:21",2,"2020-05-31 18:18:46,2020-10-15 10:09:44","Oct 15, 2020, 10:09",568,4
"1,417,210","32,258",445,"Feb 1, 2023, 09:04","Feb 1, 2023, 09:04",2,"2022-10-31 19:35:37,2022-11-18 17:20:41","Nov 18, 2022, 17:20",74,4
"1,479,685","32,258",382,"Feb 23, 2023, 21:52","Oct 8, 2023, 16:53",2,"2022-05-31 07:28:08,2023-01-26 14:30:48","Jan 26, 2023, 14:30",28,
"1,494,000","32,258",570,"Feb 27, 2023, 01:55","Feb 27, 2023, 01:55",1,2023-02-23 02:53:00,"Feb 23, 2023, 02:53",3,
"1,522,425","32,258",387,"Mar 7, 2023, 19:08","Oct 9, 2023, 19:44",2,"2022-04-25 16:15:34,2023-01-26 14:30:48","Jan 26, 2023, 14:30",40,5
"1,547,170","32,258",352,"Mar 16, 2023, 14:33","Mar 16, 2023, 14:33",1,2022-03-25 17:26:04,"Mar 25, 2022, 17:26",355,4.5
"1,559,130","32,258",510,"Mar 20, 2023, 02:59","Mar 20, 2023, 02:59",1,2023-02-02 02:18:37,"Feb 2, 2023, 02:18",46,5
"1,564,385","32,258",327,"Mar 22, 2023, 10:45","Mar 22, 2023, 10:45",1,2022-10-02 21:10:52,"Oct 2, 2022, 21:10",170,
"1,566,610","32,258",520,"Mar 23, 2023, 10:07","Mar 23, 2023, 10:07",1,2023-03-19 16:42:45,"Mar 19, 2023, 16:42",3,5
"1,671,485","32,258",600,"May 15, 2023, 17:01","May 15, 2023, 17:01",1,2023-05-15 14:50:59,"May 15, 2023, 14:50",0,
"1,680,025","32,258",202,"May 18, 2023, 20:38","May 18, 2023, 20:38",1,2021-01-05 09:24:39,"Jan 5, 2021, 09:24",863,4
"2,018,183","32,258",605,"Sep 19, 2023, 00:15","Sep 19, 2023, 00:15",2,"2023-07-10 17:48:41,2023-08-14 00:04:42","Aug 14, 2023, 00:04",36,
"2,233,943","32,258",615,"Nov 8, 2023, 01:28","Nov 8, 2023, 01:28",1,2023-09-04 13:50:01,"Sep 4, 2023, 13:50",64,
"2,537,013","32,258",403,"Feb 20, 2024, 16:45","Feb 20, 2024, 16:45",1,2022-05-17 14:03:52,"May 17, 2022, 14:03",644,5
"2,576,423","32,258",580,"Mar 2, 2024, 22:42","Mar 2, 2024, 22:42",1,2023-12-27 00:26:08,"Dec 27, 2023, 00:26",66,
"2,576,598","32,258",620,"Mar 3, 2024, 01:18","Mar 3, 2024, 01:18",2,"2023-11-08 17:25:17,2024-01-11 14:37:33","Jan 11, 2024, 14:37",51,
"2,654,617","32,258",653,"Apr 2, 2024, 20:41","Apr 2, 2024, 20:41",1,2024-01-24 17:02:34,"Jan 24, 2024, 17:02",69,
"2,683,187","32,258",413,"Apr 19, 2024, 21:52","Apr 19, 2024, 21:52",1,2024-02-20 21:11:52,"Feb 20, 2024, 21:11",59,4
"3,380,258","32,258",663,"Jan 15, 2025, 12:04","Jan 15, 2025, 12:04",1,2024-01-29 14:23:18,"Jan 29, 2024, 14:23",351,5
"3,603,752","32,258",852,"Apr 29, 2025, 18:24","Apr 29, 2025, 18:24",1,2025-04-29 13:28:17,"Apr 29, 2025, 13:28",0,
"3,872,654","32,258",905,"Nov 7, 2025, 08:10","Nov 7, 2025, 08:10",1,2025-11-07 08:05:35,"Nov 7, 2025, 08:05",0,
"24,655","102,556",51,"May 29, 2019, 23:24","Mar 4, 2023, 18:36",1,2019-05-24 08:47:25,"May 24, 2019, 08:47",5,5
"27,636","102,556",80,"Jul 8, 2019, 18:36","Oct 3, 2025, 18:15",1,2019-06-28 09:00:19,"Jun 28, 2019, 09:00",10,5
"147,926","102,556",86,"May 11, 2020, 17:43","Feb 11, 2025, 08:49",2,"2019-07-16 12:22:07,2020-05-11 13:37:10","May 11, 2020, 13:37",0,
"269,505","102,556",123,"Aug 26, 2020, 11:38","May 16, 2025, 09:24",2,"2019-06-03 08:50:37,2020-07-20 19:07:51","Jul 20, 2020, 19:07",36,5
"285,344","102,556",169,"Sep 21, 2020, 16:15","Mar 31, 2023, 14:14",2,"2020-05-11 17:46:21,2020-09-10 08:09:24","Sep 10, 2020, 08:09",11,
"309,972","102,556",177,"Oct 15, 2020, 09:34","Feb 11, 2025, 09:20",2,"2020-05-08 09:02:25,2020-10-15 08:34:31","Oct 15, 2020, 08:34",0,
"376,067","102,556",302,"Feb 20, 2021, 13:35","Feb 20, 2021, 13:35",1,2021-02-20 08:20:17,"Feb 20, 2021, 08:20",0,
"407,007","102,556",297,"Mar 18, 2021, 11:37","Mar 18, 2021, 11:37",1,2021-02-20 08:20:29,"Feb 20, 2021, 08:20",26,
"416,565","102,556",251,"Apr 2, 2021, 12:08","May 20, 2025, 10:05",1,2021-03-15 13:10:15,"Mar 15, 2021, 13:10",17,
"448,423","102,556",307,"Apr 19, 2021, 20:58","Apr 19, 2021, 20:58",1,2021-04-19 10:52:46,"Apr 19, 2021, 10:52",0,
"596,705","102,556",266,"Jul 15, 2021, 20:06","Jul 15, 2021, 20:06",1,2021-06-10 20:51:29,"Jun 10, 2021, 20:51",34,
"831,293","102,556",315,"Feb 20, 2022, 23:23","May 21, 2025, 17:32",1,2022-01-14 16:10:24,"Jan 14, 2022, 16:10",37,5
"940,088","102,556",256,"Jun 2, 2022, 15:26","May 16, 2025, 11:01",1,2022-05-31 13:07:30,"May 31, 2022, 13:07",2,5
"1,067,870","102,556",403,"Jul 26, 2022, 14:27","May 20, 2025, 15:06",1,2022-05-31 13:07:30,"May 31, 2022, 13:07",56,5
"1,178,795","102,556",120,"Sep 5, 2022, 16:25","Sep 5, 2022, 16:25",2,"2020-09-28 21:55:13,2022-09-05 16:17:24","Sep 5, 2022, 16:17",0,
"1,359,730","102,556",261,"Dec 14, 2022, 09:36","May 25, 2025, 18:20",1,2022-10-09 07:39:40,"Oct 9, 2022, 07:39",66,5
"1,411,060","102,556",382,"Jan 27, 2023, 06:37","Jan 27, 2023, 06:37",1,2023-01-26 13:26:52,"Jan 26, 2023, 13:26",0,
"1,412,255","102,556",387,"Jan 28, 2023, 06:14","Jan 28, 2023, 06:14",1,2023-01-26 13:26:52,"Jan 26, 2023, 13:26",1,5
"1,499,625","102,556",60,"Feb 28, 2023, 15:24","Feb 28, 2023, 15:24",4,"2018-12-14 14:52:44,2022-02-21 08:40:18,2022-11-06 02:09:28,2023-02-28 15:14:53","Feb 28, 2023, 15:14",0,
"1,548,000","102,556",570,"Mar 16, 2023, 19:16","Mar 16, 2023, 19:16",1,2023-03-08 09:08:27,"Mar 8, 2023, 09:08",8,
"1,559,690","102,556",14,"Mar 20, 2023, 11:03","Mar 20, 2023, 11:03",1,2017-10-26 12:44:54,"Oct 26, 2017, 12:44","1,970",3.75
"1,621,490","102,556",352,"Apr 21, 2023, 14:38","Apr 21, 2023, 14:38",1,2023-02-20 15:34:18,"Feb 20, 2023, 15:34",59,3.5
"1,683,800","102,556",600,"May 20, 2023, 08:12","May 20, 2023, 08:12",1,2023-05-15 19:24:37,"May 15, 2023, 19:24",4,
"1,704,350","102,556",445,"May 27, 2023, 09:38","May 27, 2023, 09:38",1,2023-02-20 15:34:18,"Feb 20, 2023, 15:34",95,3
"1,708,380","102,556",335,"May 28, 2023, 18:29","May 28, 2023, 18:29",1,2023-02-20 15:34:18,"Feb 20, 2023, 15:34",97,3
"1,726,225","102,556",423,"Jun 5, 2023, 13:50","Jun 5, 2023, 13:50",1,2023-06-02 22:54:56,"Jun 2, 2023, 22:54",2,5
"1,745,685","102,556",428,"Jun 22, 2023, 15:40","Feb 3, 2025, 19:02",1,2023-06-02 20:32:38,"Jun 2, 2023, 20:32",19,5
"2,060,958","102,556",433,"Sep 27, 2023, 13:14","Feb 8, 2025, 05:08",1,2023-09-05 16:05:59,"Sep 5, 2023, 16:05",21,5
"2,364,303","102,556",605,"Dec 14, 2023, 08:55","Dec 14, 2023, 08:55",1,2023-12-11 15:01:33,"Dec 11, 2023, 15:01",2,
"2,437,128","102,556",620,"Jan 9, 2024, 01:16","Jan 9, 2024, 01:16",1,2024-01-08 16:07:00,"Jan 8, 2024, 16:07",0,
"2,676,452","102,556",610,"Apr 16, 2024, 16:20","Apr 16, 2024, 16:20",1,2023-12-05 08:46:55,"Dec 5, 2023, 08:46",133,5
"2,680,462","102,556",615,"Apr 18, 2024, 17:31","Apr 18, 2024, 17:31",1,2023-12-29 11:54:49,"Dec 29, 2023, 11:54",111,
"2,680,852","102,556",317,"Apr 18, 2024, 21:24","Apr 18, 2024, 21:24",1,2023-02-07 18:42:36,"Feb 7, 2023, 18:42",436,
"2,681,867","102,556",237,"Apr 19, 2024, 11:58","Apr 19, 2024, 11:58",1,2023-01-07 23:25:13,"Jan 7, 2023, 23:25",467,
"2,683,992","102,556",191,"Apr 20, 2024, 11:25","Mar 12, 2025, 01:29",2,"2020-06-09 08:05:38,2024-04-14 00:18:25","Apr 14, 2024, 00:18",6,5
"2,710,037","102,556",271,"May 3, 2024, 07:51","May 27, 2025, 00:02",1,2023-01-24 16:18:36,"Jan 24, 2023, 16:18",464,5
"2,861,358","102,556",163,"Jul 23, 2024, 00:21","Jul 23, 2024, 00:21",2,"2020-07-20 20:02:48,2024-04-20 23:30:45","Apr 20, 2024, 23:30",93,5
"2,869,618","102,556",413,"Aug 1, 2024, 10:35","May 26, 2025, 21:13",1,2022-08-30 06:28:11,"Aug 30, 2022, 06:28",702,5
"2,882,303","102,556",276,"Aug 13, 2024, 22:51","Aug 13, 2024, 22:51",1,2024-04-23 16:24:50,"Apr 23, 2024, 16:24",112,4.5
"2,888,548","102,556",337,"Aug 19, 2024, 13:08","Aug 19, 2024, 13:08",2,"2024-04-19 12:41:15,2024-08-06 15:14:35","Aug 6, 2024, 15:14",12,
"2,898,653","102,556",165,"Aug 27, 2024, 10:45","Aug 27, 2024, 10:45",1,2022-02-21 08:33:04,"Feb 21, 2022, 08:33",918,3.5
"2,977,303","102,556",653,"Sep 18, 2024, 14:05","May 19, 2025, 18:51",2,"2024-05-07 09:06:28,2024-09-13 12:06:07","Sep 13, 2024, 12:06",5,
"3,219,003","102,556",219,"Nov 22, 2024, 10:48","Nov 22, 2024, 10:48",2,"2024-08-25 05:14:42,2024-09-27 19:42:03","Sep 27, 2024, 19:42",55,3.67
"3,279,993","102,556",159,"Dec 11, 2024, 12:12","Dec 11, 2024, 12:12",2,"2022-03-15 14:02:29,2024-04-23 15:47:43","Apr 23, 2024, 15:47",231,5
"3,301,783","102,556",342,"Dec 18, 2024, 21:01","Dec 18, 2024, 21:01",1,2023-05-17 10:45:41,"May 17, 2023, 10:45",581,5
"3,354,048","102,556",195,"Jan 2, 2025, 21:36","Jan 2, 2025, 21:36",1,2024-05-11 21:53:21,"May 11, 2024, 21:53",235,4
"3,625,109","102,556",852,"May 14, 2025, 18:44","May 14, 2025, 18:44",1,2025-04-29 13:26:54,"Apr 29, 2025, 13:26",15,
"3,631,361","102,556",743,"May 18, 2025, 21:06","Aug 8, 2025, 22:21",1,2025-01-13 18:12:41,"Jan 13, 2025, 18:12",125,5
"3,709,529","102,556",788,"Aug 13, 2025, 10:19","Aug 13, 2025, 10:19",1,2025-07-29 10:11:28,"Jul 29, 2025, 10:11",15,4.5
"3,746,837","102,556",708,"Sep 11, 2025, 22:06","Sep 11, 2025, 22:06",1,2025-02-24 08:35:37,"Feb 24, 2025, 08:35",199,4
"3,764,381","102,556",418,"Sep 27, 2025, 10:32","Sep 27, 2025, 10:32",1,2023-01-07 23:19:10,"Jan 7, 2023, 23:19",993,3
"24,550","110,119",83,"May 28, 2019, 10:22","May 28, 2019, 10:22",1,2019-04-07 22:12:23,"Apr 7, 2019, 22:12",50,3.5
"25,030","110,119",104,"Jun 7, 2019, 19:01","Jun 7, 2019, 19:01",1,2019-05-10 21:20:29,"May 10, 2019, 21:20",27,3
"25,291","110,119",51,"Jun 12, 2019, 08:44","Jun 12, 2019, 08:44",1,2019-05-18 09:52:07,"May 18, 2019, 09:52",24,4
"27,976","110,119",123,"Jul 14, 2019, 22:03","Jul 14, 2019, 22:03",2,"2019-06-11 22:26:14,2019-06-26 08:49:34","Jun 26, 2019, 08:49",18,3
"55,135","110,119",144,"Oct 14, 2019, 13:31","Oct 14, 2019, 13:31",2,"2019-09-28 08:17:46,2019-09-28 08:18:02","Sep 28, 2019, 08:18",16,
"77,594","110,119",153,"Jan 21, 2020, 22:16","Jan 21, 2020, 22:16",1,2019-12-27 13:22:56,"Dec 27, 2019, 13:22",25,3
"114,422","110,119",86,"Apr 18, 2020, 20:45","Apr 18, 2020, 20:45",2,"2019-09-20 14:50:47,2020-03-20 11:22:01","Mar 20, 2020, 11:22",29,
"443,895","110,119",251,"Apr 17, 2021, 20:16","Apr 17, 2021, 20:16",1,2021-03-19 19:49:59,"Mar 19, 2021, 19:49",29,
"495,415","110,119",307,"May 23, 2021, 21:26","May 23, 2021, 21:26",1,2021-04-24 19:02:26,"Apr 24, 2021, 19:02",29,
"608,765","110,119",266,"Jul 19, 2021, 22:05","Jul 19, 2021, 22:05",1,2021-06-15 15:28:38,"Jun 15, 2021, 15:28",34,
"951,188","110,119",382,"Jun 6, 2022, 18:45","Nov 7, 2024, 14:38",1,2022-06-04 22:56:55,"Jun 4, 2022, 22:56",1,
"1,176,855","110,119",387,"Sep 5, 2022, 09:33","Dec 30, 2024, 17:46",1,2022-06-04 22:56:55,"Jun 4, 2022, 22:56",92,3
"1,386,455","110,119",256,"Jan 5, 2023, 15:10","Jan 5, 2023, 15:10",2,"2021-04-11 21:27:05,2021-06-15 15:30:19","Jun 15, 2021, 15:30",568,
"2,326,013","110,119",600,"Nov 30, 2023, 17:18","Nov 30, 2023, 17:18",1,2023-09-12 10:07:26,"Sep 12, 2023, 10:07",79,
"2,390,338","110,119",615,"Dec 23, 2023, 11:15","Dec 23, 2023, 11:15",1,2023-09-12 10:07:26,"Sep 12, 2023, 10:07",102,
"3,378,863","110,119",653,"Jan 14, 2025, 19:25","Jan 14, 2025, 19:25",1,2024-09-13 14:10:19,"Sep 13, 2024, 14:10",123,
"3,660,041","110,119",862,"Jun 7, 2025, 09:39","Jun 7, 2025, 09:39",1,2025-05-24 00:57:37,"May 24, 2025, 00:57",14,
"3,660,833","110,119",867,"Jun 7, 2025, 23:54","Jun 7, 2025, 23:54",1,2025-05-24 00:57:37,"May 24, 2025, 00:57",14,
"3,713,819","110,119",852,"Aug 18, 2025, 17:32","Aug 18, 2025, 17:32",1,2025-04-29 13:26:38,"Apr 29, 2025, 13:26",111,
"3,843,569","110,119",905,"Oct 26, 2025, 22:55","Oct 26, 2025, 22:55",1,2025-10-23 22:10:58,"Oct 23, 2025, 22:10",3,
